scenario,target,source,year,value,target_color,source_color,link_color
rcp45hotter_ssp5,Irrigation Water Use,,2070,,#77B855,,#daebed
rcp45hotter_ssp5,Irrigation Water Use,,2075,,#77B855,,#daebed
rcp45hotter_ssp5,Irrigation Water Use,,2080,,#77B855,,#daebed
rcp45hotter_ssp5,Irrigation Water Use,,2085,,#77B855,,#daebed
rcp45hotter_ssp5,Irrigation Water Use,,2090,,#77B855,,#daebed
rcp45hotter_ssp5,Irrigation Water Use,,2095,,#77B855,,#daebed
rcp45hotter_ssp5,Irrigation Water Use,,2100,,#77B855,,#daebed
rcp45hotter_ssp5,Mining Water Use,,2020,,#9B2227,,#daebed
rcp45hotter_ssp5,Mining Water Use,,2025,,#9B2227,,#daebed
rcp45hotter_ssp5,Mining Water Use,,2030,,#9B2227,,#daebed
rcp45hotter_ssp5,Mining Water Use,,2035,,#9B2227,,#daebed
rcp45hotter_ssp5,Mining Water Use,,2040,,#9B2227,,#daebed
rcp45hotter_ssp5,Mining Water Use,,2045,,#9B2227,,#daebed
rcp45hotter_ssp5,Mining Water Use,,2050,,#9B2227,,#daebed
rcp45hotter_ssp5,Mining Water Use,,2055,,#9B2227,,#daebed
rcp45hotter_ssp5,Mining Water Use,,2060,,#9B2227,,#daebed
rcp45hotter_ssp5,Mining Water Use,,2065,,#9B2227,,#daebed
rcp45hotter_ssp5,Mining Water Use,,2070,,#9B2227,,#daebed
rcp45hotter_ssp5,Mining Water Use,,2075,,#9B2227,,#daebed
rcp45hotter_ssp5,Mining Water Use,,2080,,#9B2227,,#daebed
rcp45hotter_ssp5,Mining Water Use,,2085,,#9B2227,,#daebed
rcp45hotter_ssp5,Mining Water Use,,2090,,#9B2227,,#daebed
rcp45hotter_ssp5,Mining Water Use,,2095,,#9B2227,,#daebed
rcp45hotter_ssp5,Mining Water Use,,2100,,#9B2227,,#daebed
rcp85cooler_ssp3,Livestock Water Use,Groundwater,2020,0.286420025855482,#8fa36f,#005F73,#daebed
rcp85cooler_ssp3,Livestock Water Use,Groundwater,2025,0.2324748772710826,#8fa36f,#005F73,#daebed
rcp85cooler_ssp3,Livestock Water Use,Groundwater,2030,0.5885966173782812,#8fa36f,#005F73,#daebed
rcp85cooler_ssp3,Livestock Water Use,Groundwater,2035,0.4513607307209206,#8fa36f,#005F73,#daebed
rcp85cooler_ssp3,Livestock Water Use,Groundwater,2040,0.6864991793482671,#8fa36f,#005F73,#daebed
rcp85cooler_ssp3,Livestock Water Use,Groundwater,2045,0.8452372110336832,#8fa36f,#005F73,#daebed
rcp85cooler_ssp3,Livestock Water Use,Groundwater,2050,0.752008470523043,#8fa36f,#005F73,#daebed
rcp85cooler_ssp3,Livestock Water Use,Groundwater,2055,0.9244475429712572,#8fa36f,#005F73,#daebed
rcp85cooler_ssp3,Livestock Water Use,Groundwater,2060,0.5405975274259929,#8fa36f,#005F73,#daebed
rcp85cooler_ssp3,Livestock Water Use,Groundwater,2065,0.313600683765504,#8fa36f,#005F73,#daebed
rcp85cooler_ssp3,Livestock Water Use,Groundwater,2070,0.7174470234769634,#8fa36f,#005F73,#daebed
rcp85cooler_ssp3,Livestock Water Use,Groundwater,2075,0.5676934050198614,#8fa36f,#005F73,#daebed
rcp85cooler_ssp3,Livestock Water Use,Groundwater,2080,0.7373249222612495,#8fa36f,#005F73,#daebed
rcp85cooler_ssp3,Livestock Water Use,Groundwater,2085,0.7824003435034474,#8fa36f,#005F73,#daebed
rcp85cooler_ssp3,Livestock Water Use,Groundwater,2090,0.5674792567158587,#8fa36f,#005F73,#daebed
rcp85cooler_ssp3,Livestock Water Use,Groundwater,2095,0.6154009411782252,#8fa36f,#005F73,#daebed
rcp85cooler_ssp3,Livestock Water Use,Groundwater,2100,0.3351020379619505,#8fa36f,#005F73,#daebed
rcp85cooler_ssp3,Domestic Water Use,Groundwater,2020,5.261404366609808,#E9D8A5,#005F73,#daebed
rcp85cooler_ssp3,Domestic Water Use,Groundwater,2025,4.604348062191831,#E9D8A5,#005F73,#daebed
rcp85cooler_ssp3,Domestic Water Use,Groundwater,2030,10.42042425750419,#E9D8A5,#005F73,#daebed
rcp85cooler_ssp3,Domestic Water Use,Groundwater,2035,7.850240925068834,#E9D8A5,#005F73,#daebed
rcp85cooler_ssp3,Domestic Water Use,Groundwater,2040,10.033262512232122,#E9D8A5,#005F73,#daebed
rcp85cooler_ssp3,Domestic Water Use,Groundwater,2045,11.580068216298857,#E9D8A5,#005F73,#daebed
rcp85cooler_ssp3,Domestic Water Use,Groundwater,2050,11.86710778885157,#E9D8A5,#005F73,#daebed
rcp85cooler_ssp3,Domestic Water Use,Groundwater,2055,13.784318909803616,#E9D8A5,#005F73,#daebed
rcp85cooler_ssp3,Domestic Water Use,Groundwater,2060,8.512438800616604,#E9D8A5,#005F73,#daebed
rcp85cooler_ssp3,Domestic Water Use,Groundwater,2065,6.221143972872029,#E9D8A5,#005F73,#daebed
rcp85cooler_ssp3,Domestic Water Use,Groundwater,2070,10.147874592507543,#E9D8A5,#005F73,#daebed
rcp85cooler_ssp3,Domestic Water Use,Groundwater,2075,7.364805962195541,#E9D8A5,#005F73,#daebed
rcp85cooler_ssp3,Domestic Water Use,Groundwater,2080,7.846173715387129,#E9D8A5,#005F73,#daebed
rcp85cooler_ssp3,Domestic Water Use,Groundwater,2085,7.048608297812834,#E9D8A5,#005F73,#daebed
rcp85cooler_ssp3,Domestic Water Use,Groundwater,2090,5.625528640094415,#E9D8A5,#005F73,#daebed
rcp85cooler_ssp3,Domestic Water Use,Groundwater,2095,5.264419646383541,#E9D8A5,#005F73,#daebed
rcp85cooler_ssp3,Domestic Water Use,Groundwater,2100,3.4941375402677908,#E9D8A5,#005F73,#daebed
rcp85cooler_ssp3,Electricity Water Use,Groundwater,2020,4.092034197272279,#FCCF12,#005F73,#daebed
rcp85cooler_ssp3,Electricity Water Use,Groundwater,2025,4.131100236414418,#FCCF12,#005F73,#daebed
rcp85cooler_ssp3,Electricity Water Use,Groundwater,2030,7.987506375235193,#FCCF12,#005F73,#daebed
rcp85cooler_ssp3,Electricity Water Use,Groundwater,2035,4.764114580035638,#FCCF12,#005F73,#daebed
rcp85cooler_ssp3,Electricity Water Use,Groundwater,2040,7.67078393674113,#FCCF12,#005F73,#daebed
rcp85cooler_ssp3,Electricity Water Use,Groundwater,2045,7.171002559364356,#FCCF12,#005F73,#daebed
rcp85cooler_ssp3,Electricity Water Use,Groundwater,2050,4.95292362109121,#FCCF12,#005F73,#daebed
rcp85cooler_ssp3,Electricity Water Use,Groundwater,2055,3.842688885793911,#FCCF12,#005F73,#daebed
rcp85cooler_ssp3,Electricity Water Use,Groundwater,2060,1.6616527582915086,#FCCF12,#005F73,#daebed
rcp85cooler_ssp3,Electricity Water Use,Groundwater,2065,0.9602805594222428,#FCCF12,#005F73,#daebed
rcp85cooler_ssp3,Electricity Water Use,Groundwater,2070,1.3241504663427954,#FCCF12,#005F73,#daebed
rcp85cooler_ssp3,Electricity Water Use,Groundwater,2075,0.961024357639173,#FCCF12,#005F73,#daebed
rcp85cooler_ssp3,Electricity Water Use,Groundwater,2080,0.9912022606177427,#FCCF12,#005F73,#daebed
rcp85cooler_ssp3,Electricity Water Use,Groundwater,2085,0.9250492150685632,#FCCF12,#005F73,#daebed
rcp85cooler_ssp3,Electricity Water Use,Groundwater,2090,0.7388712464451922,#FCCF12,#005F73,#daebed
rcp85cooler_ssp3,Electricity Water Use,Groundwater,2095,0.6573153373874395,#FCCF12,#005F73,#daebed
rcp85cooler_ssp3,Electricity Water Use,Groundwater,2100,0.355251830733137,#FCCF12,#005F73,#daebed
rcp85cooler_ssp3,Industrial Water Use,Groundwater,2020,1.1676520943225202,#601319,#005F73,#daebed
rcp85cooler_ssp3,Industrial Water Use,Groundwater,2025,1.7066104719974091,#601319,#005F73,#daebed
rcp85cooler_ssp3,Industrial Water Use,Groundwater,2030,2.338695239985003,#601319,#005F73,#daebed
rcp85cooler_ssp3,Industrial Water Use,Groundwater,2035,1.849770337227313,#601319,#005F73,#daebed
rcp85cooler_ssp3,Industrial Water Use,Groundwater,2040,2.7499589826627315,#601319,#005F73,#daebed
rcp85cooler_ssp3,Industrial Water Use,Groundwater,2045,2.576441808523912,#601319,#005F73,#daebed
rcp85cooler_ssp3,Industrial Water Use,Groundwater,2050,2.9414212440520746,#601319,#005F73,#daebed
rcp85cooler_ssp3,Industrial Water Use,Groundwater,2055,3.4001487803902406,#601319,#005F73,#daebed
rcp85cooler_ssp3,Industrial Water Use,Groundwater,2060,1.9410321101476733,#601319,#005F73,#daebed
rcp85cooler_ssp3,Industrial Water Use,Groundwater,2065,2.212047266313679,#601319,#005F73,#daebed
rcp85cooler_ssp3,Industrial Water Use,Groundwater,2070,2.4946963390977994,#601319,#005F73,#daebed
rcp85cooler_ssp3,Industrial Water Use,Groundwater,2075,2.2052641122364385,#601319,#005F73,#daebed
rcp85cooler_ssp3,Industrial Water Use,Groundwater,2080,2.7771997054435134,#601319,#005F73,#daebed
rcp85cooler_ssp3,Industrial Water Use,Groundwater,2085,2.3496620169983924,#601319,#005F73,#daebed
rcp85cooler_ssp3,Industrial Water Use,Groundwater,2090,2.339719166086857,#601319,#005F73,#daebed
rcp85cooler_ssp3,Industrial Water Use,Groundwater,2095,0.8261749475459348,#601319,#005F73,#daebed
rcp85cooler_ssp3,Industrial Water Use,Groundwater,2100,0.3859776162625932,#601319,#005F73,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Groundwater,2020,23.40315775531744,#77B855,#005F73,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Groundwater,2025,24.735221952821664,#77B855,#005F73,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Groundwater,2030,56.83734161417797,#77B855,#005F73,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Groundwater,2035,41.29688908971266,#77B855,#005F73,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Groundwater,2040,66.39196194807273,#77B855,#005F73,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Groundwater,2045,79.1864950392698,#77B855,#005F73,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Groundwater,2050,73.14476852013749,#77B855,#005F73,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Groundwater,2055,96.53900729200564,#77B855,#005F73,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Groundwater,2060,54.15876042507977,#77B855,#005F73,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Groundwater,2065,40.836188821026646,#77B855,#005F73,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Groundwater,2070,81.85610808688571,#77B855,#005F73,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Groundwater,2075,60.79371447043767,#77B855,#005F73,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Groundwater,2080,80.0328012497234,#77B855,#005F73,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Groundwater,2085,86.75165387156697,#77B855,#005F73,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Groundwater,2090,64.90114126946821,#77B855,#005F73,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Groundwater,2095,58.34076173832242,#77B855,#005F73,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Groundwater,2100,27.145118443415896,#77B855,#005F73,#daebed
rcp85cooler_ssp3,Mining Water Use,Groundwater,2020,0.7406058864418257,#9B2227,#005F73,#daebed
rcp85cooler_ssp3,Mining Water Use,Groundwater,2025,0.6283652125414543,#9B2227,#005F73,#daebed
rcp85cooler_ssp3,Mining Water Use,Groundwater,2030,1.0601343198127051,#9B2227,#005F73,#daebed
rcp85cooler_ssp3,Mining Water Use,Groundwater,2035,0.9010027470990576,#9B2227,#005F73,#daebed
rcp85cooler_ssp3,Mining Water Use,Groundwater,2040,1.0977421847467377,#9B2227,#005F73,#daebed
rcp85cooler_ssp3,Mining Water Use,Groundwater,2045,1.108740543849114,#9B2227,#005F73,#daebed
rcp85cooler_ssp3,Mining Water Use,Groundwater,2050,1.0569011279663725,#9B2227,#005F73,#daebed
rcp85cooler_ssp3,Mining Water Use,Groundwater,2055,1.1053669248047422,#9B2227,#005F73,#daebed
rcp85cooler_ssp3,Mining Water Use,Groundwater,2060,0.6369584126197804,#9B2227,#005F73,#daebed
rcp85cooler_ssp3,Mining Water Use,Groundwater,2065,0.4553885250912477,#9B2227,#005F73,#daebed
rcp85cooler_ssp3,Mining Water Use,Groundwater,2070,0.5612061979054852,#9B2227,#005F73,#daebed
rcp85cooler_ssp3,Mining Water Use,Groundwater,2075,0.3941158719969173,#9B2227,#005F73,#daebed
rcp85cooler_ssp3,Mining Water Use,Groundwater,2080,0.3588368172941689,#9B2227,#005F73,#daebed
rcp85cooler_ssp3,Mining Water Use,Groundwater,2085,0.262280320591549,#9B2227,#005F73,#daebed
rcp85cooler_ssp3,Mining Water Use,Groundwater,2090,0.1854056209321009,#9B2227,#005F73,#daebed
rcp85cooler_ssp3,Mining Water Use,Groundwater,2095,0.1898387539950329,#9B2227,#005F73,#daebed
rcp85cooler_ssp3,Mining Water Use,Groundwater,2100,0.1219254484730611,#9B2227,#005F73,#daebed
rcp85cooler_ssp3,Livestock Water Use,Surface Water,2020,2.389235582644518,#8fa36f,#00B1D1,#daebed
rcp85cooler_ssp3,Livestock Water Use,Surface Water,2025,2.543410579928917,#8fa36f,#00B1D1,#daebed
rcp85cooler_ssp3,Livestock Water Use,Surface Water,2030,2.1984293281217187,#8fa36f,#00B1D1,#daebed
rcp85cooler_ssp3,Livestock Water Use,Surface Water,2035,2.49559792197908,#8fa36f,#00B1D1,#daebed
rcp85cooler_ssp3,Livestock Water Use,Surface Water,2040,2.243317761151733,#8fa36f,#00B1D1,#daebed
rcp85cooler_ssp3,Livestock Water Use,Surface Water,2045,2.1333969620663167,#8fa36f,#00B1D1,#daebed
rcp85cooler_ssp3,Livestock Water Use,Surface Water,2050,2.349173952576957,#8fa36f,#00B1D1,#daebed
rcp85cooler_ssp3,Livestock Water Use,Surface Water,2055,2.159912337228743,#8fa36f,#00B1D1,#daebed
rcp85cooler_ssp3,Livestock Water Use,Surface Water,2060,2.646913618474007,#8fa36f,#00B1D1,#daebed
rcp85cooler_ssp3,Livestock Water Use,Surface Water,2065,2.903445130834496,#8fa36f,#00B1D1,#daebed
rcp85cooler_ssp3,Livestock Water Use,Surface Water,2070,2.4537565559230368,#8fa36f,#00B1D1,#daebed
rcp85cooler_ssp3,Livestock Water Use,Surface Water,2075,2.6806723712801386,#8fa36f,#00B1D1,#daebed
rcp85cooler_ssp3,Livestock Water Use,Surface Water,2080,2.4738229668387506,#8fa36f,#00B1D1,#daebed
rcp85cooler_ssp3,Livestock Water Use,Surface Water,2085,2.2529208994965524,#8fa36f,#00B1D1,#daebed
rcp85cooler_ssp3,Livestock Water Use,Surface Water,2090,2.3763034512841408,#8fa36f,#00B1D1,#daebed
rcp85cooler_ssp3,Livestock Water Use,Surface Water,2095,2.270070285895774,#8fa36f,#00B1D1,#daebed
rcp85cooler_ssp3,Livestock Water Use,Surface Water,2100,2.6254341578380496,#8fa36f,#00B1D1,#daebed
rcp85cooler_ssp3,Domestic Water Use,Surface Water,2020,50.21460683579019,#E9D8A5,#00B1D1,#daebed
rcp85cooler_ssp3,Domestic Water Use,Surface Water,2025,52.53981571500817,#E9D8A5,#00B1D1,#daebed
rcp85cooler_ssp3,Domestic Water Use,Surface Water,2030,47.525486882895805,#E9D8A5,#00B1D1,#daebed
rcp85cooler_ssp3,Domestic Water Use,Surface Water,2035,50.41359562123117,#E9D8A5,#00B1D1,#daebed
rcp85cooler_ssp3,Domestic Water Use,Surface Water,2040,48.04831952256788,#E9D8A5,#00B1D1,#daebed
rcp85cooler_ssp3,Domestic Water Use,Surface Water,2045,45.92057829820114,#E9D8A5,#00B1D1,#daebed
rcp85cooler_ssp3,Domestic Water Use,Surface Water,2050,44.65555141604843,#E9D8A5,#00B1D1,#daebed
rcp85cooler_ssp3,Domestic Water Use,Surface Water,2055,41.56746403399639,#E9D8A5,#00B1D1,#daebed
rcp85cooler_ssp3,Domestic Water Use,Surface Water,2060,45.5791303187834,#E9D8A5,#00B1D1,#daebed
rcp85cooler_ssp3,Domestic Water Use,Surface Water,2065,46.47673089672797,#E9D8A5,#00B1D1,#daebed
rcp85cooler_ssp3,Domestic Water Use,Surface Water,2070,40.76164474049246,#E9D8A5,#00B1D1,#daebed
rcp85cooler_ssp3,Domestic Water Use,Surface Water,2075,41.39846954290446,#E9D8A5,#00B1D1,#daebed
rcp85cooler_ssp3,Domestic Water Use,Surface Water,2080,38.28837959021287,#E9D8A5,#00B1D1,#daebed
rcp85cooler_ssp3,Domestic Water Use,Surface Water,2085,34.01373931888717,#E9D8A5,#00B1D1,#daebed
rcp85cooler_ssp3,Domestic Water Use,Surface Water,2090,31.366244930305584,#E9D8A5,#00B1D1,#daebed
rcp85cooler_ssp3,Domestic Water Use,Surface Water,2095,28.78601687261646,#E9D8A5,#00B1D1,#daebed
rcp85cooler_ssp3,Domestic Water Use,Surface Water,2100,29.68061092183221,#E9D8A5,#00B1D1,#daebed
rcp85cooler_ssp3,Electricity Water Use,Surface Water,2020,106.00146920611772,#FCCF12,#00B1D1,#daebed
rcp85cooler_ssp3,Electricity Water Use,Surface Water,2025,109.8663104189156,#FCCF12,#00B1D1,#daebed
rcp85cooler_ssp3,Electricity Water Use,Surface Water,2030,95.7088299160948,#FCCF12,#00B1D1,#daebed
rcp85cooler_ssp3,Electricity Water Use,Surface Water,2035,83.84762720628436,#FCCF12,#00B1D1,#daebed
rcp85cooler_ssp3,Electricity Water Use,Surface Water,2040,64.98016322654887,#FCCF12,#00B1D1,#daebed
rcp85cooler_ssp3,Electricity Water Use,Surface Water,2045,47.153026966655645,#FCCF12,#00B1D1,#daebed
rcp85cooler_ssp3,Electricity Water Use,Surface Water,2050,25.48771420142879,#FCCF12,#00B1D1,#daebed
rcp85cooler_ssp3,Electricity Water Use,Surface Water,2055,14.40423041038609,#FCCF12,#00B1D1,#daebed
rcp85cooler_ssp3,Electricity Water Use,Surface Water,2060,12.719001182498491,#FCCF12,#00B1D1,#daebed
rcp85cooler_ssp3,Electricity Water Use,Surface Water,2065,11.306349420647756,#FCCF12,#00B1D1,#daebed
rcp85cooler_ssp3,Electricity Water Use,Surface Water,2070,9.158502627691204,#FCCF12,#00B1D1,#daebed
rcp85cooler_ssp3,Electricity Water Use,Surface Water,2075,8.706854626724827,#FCCF12,#00B1D1,#daebed
rcp85cooler_ssp3,Electricity Water Use,Surface Water,2080,7.111603467031257,#FCCF12,#00B1D1,#daebed
rcp85cooler_ssp3,Electricity Water Use,Surface Water,2085,7.289898673320437,#FCCF12,#00B1D1,#daebed
rcp85cooler_ssp3,Electricity Water Use,Surface Water,2090,7.546190970176508,#FCCF12,#00B1D1,#daebed
rcp85cooler_ssp3,Electricity Water Use,Surface Water,2095,7.266679441113061,#FCCF12,#00B1D1,#daebed
rcp85cooler_ssp3,Electricity Water Use,Surface Water,2100,7.284147796666863,#FCCF12,#00B1D1,#daebed
rcp85cooler_ssp3,Industrial Water Use,Surface Water,2020,17.07927548870748,#601319,#00B1D1,#daebed
rcp85cooler_ssp3,Industrial Water Use,Surface Water,2025,17.18085738345259,#601319,#00B1D1,#daebed
rcp85cooler_ssp3,Industrial Water Use,Surface Water,2030,17.063915966224997,#601319,#00B1D1,#daebed
rcp85cooler_ssp3,Industrial Water Use,Surface Water,2035,17.906814014662686,#601319,#00B1D1,#daebed
rcp85cooler_ssp3,Industrial Water Use,Surface Water,2040,17.20851956845727,#601319,#00B1D1,#daebed
rcp85cooler_ssp3,Industrial Water Use,Surface Water,2045,17.45554268582609,#601319,#00B1D1,#daebed
rcp85cooler_ssp3,Industrial Water Use,Surface Water,2050,17.055421455237926,#601319,#00B1D1,#daebed
rcp85cooler_ssp3,Industrial Water Use,Surface Water,2055,16.53154758634976,#601319,#00B1D1,#daebed
rcp85cooler_ssp3,Industrial Water Use,Surface Water,2060,17.896346338842328,#601319,#00B1D1,#daebed
rcp85cooler_ssp3,Industrial Water Use,Surface Water,2065,17.486375333056323,#601319,#00B1D1,#daebed
rcp85cooler_ssp3,Industrial Water Use,Surface Water,2070,16.973018337162202,#601319,#00B1D1,#daebed
rcp85cooler_ssp3,Industrial Water Use,Surface Water,2075,16.940388714273563,#601319,#00B1D1,#daebed
rcp85cooler_ssp3,Industrial Water Use,Surface Water,2080,15.937116125256486,#601319,#00B1D1,#daebed
rcp85cooler_ssp3,Industrial Water Use,Surface Water,2085,15.585715562291607,#601319,#00B1D1,#daebed
rcp85cooler_ssp3,Industrial Water Use,Surface Water,2090,14.861985469183145,#601319,#00B1D1,#daebed
rcp85cooler_ssp3,Industrial Water Use,Surface Water,2095,13.605113882534065,#601319,#00B1D1,#daebed
rcp85cooler_ssp3,Industrial Water Use,Surface Water,2100,13.760064293817408,#601319,#00B1D1,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Surface Water,2020,123.21231221057256,#77B855,#00B1D1,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Surface Water,2025,132.58653133974832,#77B855,#00B1D1,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Surface Water,2030,121.30903721206202,#77B855,#00B1D1,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Surface Water,2035,130.60378977162733,#77B855,#00B1D1,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Surface Water,2040,127.45561670861728,#77B855,#00B1D1,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Surface Water,2045,119.8523873768302,#77B855,#00B1D1,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Surface Water,2050,120.17986942287251,#77B855,#00B1D1,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Surface Water,2055,114.33076879301436,#77B855,#00B1D1,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Surface Water,2060,150.46678527624022,#77B855,#00B1D1,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Surface Water,2065,164.62224320429334,#77B855,#00B1D1,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Surface Water,2070,147.2683437553043,#77B855,#00B1D1,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Surface Water,2075,156.59131928114232,#77B855,#00B1D1,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Surface Water,2080,154.8631557441666,#77B855,#00B1D1,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Surface Water,2085,153.131546070863,#77B855,#00B1D1,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Surface Water,2090,164.95593117639177,#77B855,#00B1D1,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Surface Water,2095,169.1604400785276,#77B855,#00B1D1,#daebed
rcp85cooler_ssp3,Irrigation Water Use,Surface Water,2100,209.4978503671441,#77B855,#00B1D1,#daebed
rcp85cooler_ssp3,Mining Water Use,Surface Water,2020,3.672583148758175,#9B2227,#00B1D1,#daebed
rcp85cooler_ssp3,Mining Water Use,Surface Water,2025,3.7588901346785457,#9B2227,#00B1D1,#daebed
rcp85cooler_ssp3,Mining Water Use,Surface Water,2030,3.236205400407295,#9B2227,#00B1D1,#daebed
rcp85cooler_ssp3,Mining Water Use,Surface Water,2035,3.2398688801709428,#9B2227,#00B1D1,#daebed
rcp85cooler_ssp3,Mining Water Use,Surface Water,2040,2.8056565556912623,#9B2227,#00B1D1,#daebed
rcp85cooler_ssp3,Mining Water Use,Surface Water,2045,2.458958916012886,#9B2227,#00B1D1,#daebed
rcp85cooler_ssp3,Mining Water Use,Surface Water,2050,2.127335191470628,#9B2227,#00B1D1,#daebed
rcp85cooler_ssp3,Mining Water Use,Surface Water,2055,1.7518795110982577,#9B2227,#00B1D1,#daebed
rcp85cooler_ssp3,Mining Water Use,Surface Water,2060,1.9521327180582195,#9B2227,#00B1D1,#daebed
rcp85cooler_ssp3,Mining Water Use,Surface Water,2065,1.8392115570537524,#9B2227,#00B1D1,#daebed
rcp85cooler_ssp3,Mining Water Use,Surface Water,2070,1.3798671524315147,#9B2227,#00B1D1,#daebed
rcp85cooler_ssp3,Mining Water Use,Surface Water,2075,1.1889804188420827,#9B2227,#00B1D1,#daebed
rcp85cooler_ssp3,Mining Water Use,Surface Water,2080,0.9104264218708312,#9B2227,#00B1D1,#daebed
rcp85cooler_ssp3,Mining Water Use,Surface Water,2085,0.702365596012451,#9B2227,#00B1D1,#daebed
rcp85cooler_ssp3,Mining Water Use,Surface Water,2090,0.594532497161899,#9B2227,#00B1D1,#daebed
rcp85cooler_ssp3,Mining Water Use,Surface Water,2095,0.501513422954867,#9B2227,#00B1D1,#daebed
rcp85cooler_ssp3,Mining Water Use,Surface Water,2100,0.5405437225299389,#9B2227,#00B1D1,#daebed
rcp85cooler_ssp3,Livestock Water Use,,2020,,#8fa36f,,#daebed
rcp85cooler_ssp3,Livestock Water Use,,2025,,#8fa36f,,#daebed
